evaluation_scope,fold,feature_set,model,weighting,spearman,pearson,rmse,mae,r2,auroc_lt_neg0p5,auprc_lt_neg0p5,top5pct_enrichment_lt_neg0p5,auroc_lt_neg1p0,auprc_lt_neg1p0,top5pct_enrichment_lt_neg1p0,job_key,fit_seconds,spearman_defined,pearson_defined
internal_cv_all,2,delta_all,random_forest,sqrt_n_cells,0.5114733845501894,0.5296102048127586,0.5910036038938659,0.4502860114375595,0.2791177425177662,0.7414507408187627,0.8912966030217943,1.3581560283687943,0.7727272727272727,0.739830610545987,2.232208588957055,,,,
internal_cv_all,2,delta_mask_target,mean_label,unweighted,,,0.6960784044028033,0.5486077813062359,-9.17799171329392e-07,0.5,0.7362924281984334,0.8148936170212765,0.5,0.4255874673629243,0.7049079754601226,,,,
internal_cv_all,2,delta_mask_target,ridge,unweighted,0.3619276550517409,0.3935847191559872,0.704964748364348,0.5454259896140263,-0.0256965146401624,0.6508672143810126,0.8538816169949063,1.3581560283687943,0.6855549358616844,0.6454190533083888,1.879754601226994,,,,
internal_cv_all,2,delta_mask_target,ridge,sqrt_n_cells,0.3614577495112983,0.3929078538193582,0.7058299689168719,0.5462397677828764,-0.0282157847286175,0.6503756758654589,0.853674993475814,1.3581560283687943,0.6853876185164529,0.6451593946599016,1.879754601226994,,,,
internal_cv_all,2,delta_mask_target,elastic_net,unweighted,0.3006069043648244,0.3238560100582486,0.7755301905647614,0.6025166179128867,-0.2413135512105622,0.6441261147391335,0.8446051052072325,1.3581560283687943,0.6529280535415505,0.6111594352798078,1.9972392638036809,,,,
internal_cv_all,2,delta_mask_target,elastic_net,sqrt_n_cells,0.2941886354626605,0.3124738151910474,0.7838047171296924,0.6073982649319866,-0.2679432733015796,0.6331718278210801,0.839687604950317,1.2902482269503546,0.6497211377579475,0.6034929723259567,1.762269938650307,,,,
internal_cv_all,2,delta_mask_target,pca20_ridge,unweighted,0.527101802045029,0.5227850298263906,0.5936454786928737,0.4523565345164145,0.2726584339324626,0.7519485991152306,0.8917266680252709,1.3581560283687943,0.7841048522030116,0.7326855975982249,2.114723926380368,,,,
internal_cv_all,2,delta_mask_target,pca20_ridge,sqrt_n_cells,0.5274540176069336,0.5202281013255586,0.594686474691638,0.453462477068249,0.2701053157783044,0.7550382697844252,0.8931760312720796,1.3581560283687943,0.780563301728946,0.7306051972247265,2.114723926380368,,,,
internal_cv_all,2,delta_mask_target,pca50_ridge,unweighted,0.5396299109400845,0.538325017936321,0.586939268241298,0.4445506086130444,0.2889986736821764,0.7499824450530159,0.892371412841761,1.2902482269503546,0.7942275515895147,0.739866969567573,1.9972392638036809,,,,
internal_cv_all,2,delta_mask_target,pca50_ridge,sqrt_n_cells,0.5319753632797015,0.5342952290054461,0.5886306002511058,0.4469877502518674,0.2848951079675925,0.7475949722631837,0.8923155196733736,1.2902482269503546,0.7863915225878416,0.7344608563295926,2.114723926380368,,,,
internal_cv_all,2,delta_mask_target,pca100_ridge,unweighted,0.5402698368487965,0.5504751454333983,0.5813411782167185,0.441451935720078,0.3024967246754576,0.7495962362193667,0.8913771335718699,1.2902482269503546,0.7942833240379252,0.7506756997200954,2.114723926380368,,,,
internal_cv_all,2,delta_mask_target,pca100_ridge,sqrt_n_cells,0.5341471812502564,0.5399255997601007,0.5859407264440938,0.4447679134528335,0.2914158253709975,0.7495962362193666,0.892414329553795,1.2902482269503546,0.78733965421082,0.7427007450564794,2.114723926380368,,,,
internal_cv_all,2,delta_mask_target,random_forest,unweighted,0.5257407847251651,0.538625011712497,0.5872250734907565,0.446123496482214,0.2883060725984111,0.7488238185520679,0.895505545211053,1.3581560283687943,0.7801728945900724,0.7417848671633261,2.232208588957055,,,,
internal_cv_all,2,delta_mask_target,random_forest,sqrt_n_cells,0.5104917091575192,0.5274032067874751,0.5920607955152294,0.4516461632227783,0.2765363967791302,0.7437679938206587,0.8931836604542478,1.3581560283687943,0.7704684885666482,0.7354955741630662,2.232208588957055,,,,
internal_cv_all,2,response_burden,mean_label,unweighted,,,0.6960784044028033,0.5486077813062359,-9.17799171329392e-07,0.5,0.7362924281984334,0.8148936170212765,0.5,0.4255874673629243,0.7049079754601226,,,,
internal_cv_all,2,response_burden,ridge,unweighted,0.476741170902082,0.4416490143837481,0.6264356859661186,0.4779125300355197,0.1900894457095532,0.7384663998314724,0.8908535810457945,1.2902482269503546,0.7471556051310653,0.656578036943036,1.6447852760736197,,,,
internal_cv_all,2,response_burden,ridge,sqrt_n_cells,0.4768131518871407,0.4431035218077089,0.6261889086884057,0.4823275934515749,0.1907274302895406,0.7381855206797276,0.8907938288296081,1.2902482269503546,0.74712771890686,0.6561306008036671,1.5273006134969325,,,,
internal_cv_all,2,response_burden,elastic_net,unweighted,0.4735186868617829,0.4354272167242199,0.6287110719513912,0.4798302592140654,0.1841951263070782,0.7372375535425882,0.8907394408270858,1.2902482269503546,0.745175683212493,0.6513962458199015,1.5273006134969325,,,,
internal_cv_all,2,response_burden,elastic_net,sqrt_n_cells,0.4730175966809291,0.4368309533513991,0.6284017558417639,0.4840678719769647,0.1849976555670951,0.7369917842848115,0.8910649082907536,1.2902482269503546,0.744478527607362,0.6484390544309946,1.4098159509202453,,,,
internal_cv_all,2,response_burden,random_forest,unweighted,0.4673274677730237,0.4640987885259416,0.617017912875741,0.479827315913941,0.2142586239436696,0.7184537602696439,0.8828116351512632,1.3581560283687943,0.7392638036809815,0.6913846535561361,2.114723926380368,,,,
internal_cv_all,2,response_burden,random_forest,sqrt_n_cells,0.4562062987847389,0.4524235239831572,0.6215320088323018,0.4842223977361357,0.202719618420936,0.7196826065585282,0.8792411018403068,1.3581560283687943,0.7292526491912995,0.665071066016107,1.879754601226994,,,,
internal_cv_all,2,target_knockdown_only,mean_label,unweighted,,,0.6960784044028033,0.5486077813062359,-9.17799171329392e-07,0.5,0.7362924281984334,0.8148936170212765,0.5,0.4255874673629243,0.7049079754601226,,,,
internal_cv_all,2,target_knockdown_only,ridge,unweighted,0.3102599809018873,0.296713641668592,0.6647569369299466,0.5227110778898312,0.0879685084159953,0.5965170985183625,0.7988707901271631,1.0865248226950357,0.6535415504740658,0.5954954182515674,1.6447852760736197,,,,
internal_cv_all,2,target_knockdown_only,ridge,sqrt_n_cells,0.3102599809018873,0.2967136337986956,0.6649325807936733,0.5247777766613752,0.0874864859220608,0.5965170985183625,0.7988707901271631,1.0865248226950357,0.6535415504740658,0.5954954182515674,1.6447852760736197,,,,
internal_cv_all,2,target_knockdown_only,elastic_net,unweighted,0.3102599809018873,0.2967136294832595,0.664771836655117,0.5228446439618619,0.0879276237855175,0.5965170985183625,0.7988707901271631,1.0865248226950357,0.6535415504740658,0.5954954182515674,1.6447852760736197,,,,
internal_cv_all,2,target_knockdown_only,elastic_net,sqrt_n_cells,0.3102599809018873,0.2967136355207259,0.6649555977616188,0.5249085246631511,0.0874233106214973,0.5965170985183625,0.7988707901271631,1.0865248226950357,0.6535415504740658,0.5954954182515674,1.6447852760736197,,,,
internal_cv_all,2,target_knockdown_only,random_forest,unweighted,0.2783894895906204,0.3209861631979441,0.6733070529068038,0.5263439460954635,0.0643564979475967,0.6405800154483532,0.8078592946810327,1.154432624113475,0.632585052983826,0.5660004941753667,1.879754601226994,,,,
internal_cv_all,2,target_knockdown_only,random_forest,sqrt_n_cells,0.2942651045941932,0.3272662007037894,0.6726186748163547,0.5239394785636754,0.0662686930980411,0.6525875991854504,0.8139401842705818,1.154432624113475,0.6376603457891802,0.5617479133425055,1.762269938650307,,,,
internal_cv_all,2,n_cells_only,mean_label,unweighted,,,0.6960784044028033,0.5486077813062359,-9.17799171329392e-07,0.5,0.7362924281984334,0.8148936170212765,0.5,0.4255874673629243,0.7049079754601226,,,,
internal_cv_all,2,n_cells_only,ridge,unweighted,-0.0714292122330946,0.0222503832973411,0.6984569482255657,0.5510335117238075,-0.0068467265804765,0.4331858717786672,0.7152139639544794,1.0186170212765957,0.4782626882320133,0.447940060613315,1.2923312883435585,,,,
internal_cv_all,2,n_cells_only,ridge,sqrt_n_cells,-0.0714292122330946,0.0222503840746415,0.7004715424323446,0.5502273399168844,-0.0126632994626627,0.4331858717786672,0.7152139639544794,1.0186170212765957,0.4782626882320133,0.447940060613315,1.2923312883435585,,,,
internal_cv_all,2,n_cells_only,elastic_net,unweighted,-0.0714292122330946,0.0222504007629702,0.698359311809329,0.5509685208734038,-0.006565254586037,0.4331858717786672,0.7152139639544794,1.0186170212765957,0.4782626882320133,0.447940060613315,1.2923312883435585,,,,
internal_cv_all,2,n_cells_only,elastic_net,sqrt_n_cells,-0.0714292122330946,0.022250395827194,0.7003965491288904,0.5502041120023781,-0.0124464772329451,0.4331858717786672,0.7152139639544794,1.0186170212765957,0.4782626882320133,0.447940060613315,1.2923312883435585,,,,
internal_cv_all,2,n_cells_only,random_forest,unweighted,0.0086689580700978,-0.0064075001204623,0.7431080919686269,0.5853925959911828,-0.139693468499426,0.4988062636050839,0.7264643241439892,0.8828014184397164,0.5012409369771333,0.4125418037990084,0.4699386503067485,,,,
internal_cv_all,2,n_cells_only,random_forest,sqrt_n_cells,0.0093039831983431,-0.0065426846446558,0.7436034165069461,0.5855850832185112,-0.1412133181396453,0.4987360438171476,0.7261381202313448,0.8828014184397164,0.5014082543223648,0.4130868334426926,0.3524539877300613,,,,
internal_cv_all,3,delta_all,mean_label,unweighted,,,0.7006830975060402,0.5486586448961676,-4.317823059740711e-05,0.5,0.7284595300261096,1.0982078853046595,0.5,0.412532637075718,1.3332278481012658,,,,
internal_cv_all,3,delta_all,ridge,unweighted,0.3302156524681148,0.3358996445873068,0.725668233325237,0.5532218760266102,-0.0726343313975874,0.6776261373035566,0.8584010329026185,1.3727598566308243,0.6625879043600562,0.6021443711600817,1.939240506329114,,,,
internal_cv_all,3,delta_all,ridge,sqrt_n_cells,0.330083224543081,0.3356854583209557,0.7259794346239996,0.5534859786050846,-0.0735545226296807,0.6774538185828508,0.8583221124805875,1.3727598566308243,0.6625879043600564,0.6020397574007231,1.939240506329114,,,,
internal_cv_all,3,delta_all,elastic_net,unweighted,0.252871336445532,0.2682021951989849,0.8010291284807309,0.6193542814346678,-0.3069894658627574,0.6239660876757651,0.8293269302714772,1.3727598566308243,0.6334177215189873,0.5650980274644108,1.818037974683544,,,,
internal_cv_all,3,delta_all,elastic_net,sqrt_n_cells,0.2549600665727995,0.2630017096309627,0.8076204755050823,0.6255691382248567,-0.3285873448184291,0.625620347394541,0.8293743467727892,1.304121863799283,0.6349929676511956,0.5626364802305912,1.6968354430379746,,,,
internal_cv_all,3,delta_all,pca20_ridge,unweighted,0.4587448566702664,0.4158791137148936,0.6387961368038332,0.487892313747285,0.1688105325684717,0.779500964984836,0.895677559681578,1.304121863799283,0.7023066104078762,0.6272192515664455,2.060443037974684,,,,
internal_cv_all,3,delta_all,pca20_ridge,sqrt_n_cells,0.4644554905472093,0.4129879920261101,0.6411100656407972,0.485805793396652,0.1627779453251135,0.7859112213950923,0.898325654174412,1.304121863799283,0.7051195499296764,0.6301192222747473,2.060443037974684,,,,
internal_cv_all,3,delta_all,pca50_ridge,unweighted,0.4472915499022596,0.4201356155582332,0.6392730255331146,0.491317699307104,0.1675690321108626,0.7695064791838985,0.8951965590760227,1.304121863799283,0.6962869198312236,0.6385862619265477,2.181645569620253,,,,
internal_cv_all,3,delta_all,pca50_ridge,sqrt_n_cells,0.4551402539882165,0.4152063921930137,0.6420345364125906,0.4890254651191437,0.1603616820361295,0.7725048249241798,0.8940532346186205,1.304121863799283,0.7026441631504923,0.639321343997936,2.181645569620253,,,,
internal_cv_all,3,delta_all,pca100_ridge,unweighted,0.4561986094213498,0.4285515612520685,0.6366352630783925,0.4852534261040934,0.1744243975444348,0.7792941825199889,0.8996315002581218,1.304121863799283,0.7010689170182842,0.6461460881208967,2.181645569620253,,,,
internal_cv_all,3,delta_all,pca100_ridge,sqrt_n_cells,0.4570922843219007,0.422887842190225,0.6394951326203608,0.4856396880129707,0.1669904970285693,0.7788116901020127,0.8968338617117991,1.304121863799283,0.7024472573839662,0.6443937397773292,2.181645569620253,,,,
internal_cv_all,3,delta_all,random_forest,unweighted,0.4396286720982052,0.4190685811782371,0.6384430667564396,0.4883311699568389,0.1697290948018358,0.7579266611524677,0.8958465274088568,1.3727598566308243,0.7020253164556962,0.6353053188640835,2.181645569620253,,,,
internal_cv_all,3,delta_all,random_forest,sqrt_n_cells,0.4437973750222138,0.4186209127100502,0.6379862819317037,0.4896616132396258,0.1709167323451615,0.7560311552247035,0.8909944941962702,1.304121863799283,0.7062165963431786,0.6301081826023722,2.060443037974684,,,,
internal_cv_all,3,delta_mask_target,mean_label,unweighted,,,0.7006830975060402,0.5486586448961676,-4.317823059740711e-05,0.5,0.7284595300261096,1.0982078853046595,0.5,0.412532637075718,1.3332278481012658,,,,
internal_cv_all,3,delta_mask_target,ridge,unweighted,0.3281123979877791,0.33376386123211,0.7277798411019687,0.5551752003831375,-0.0788858890831134,0.6798662806727324,0.8586581722747906,1.3727598566308243,0.659887482419128,0.6001295563209615,1.939240506329114,,,,
internal_cv_all,3,delta_mask_target,ridge,sqrt_n_cells,0.3278278915423838,0.3335421521829477,0.7281049830404078,0.5554831816289603,-0.0798501076255437,0.6797628894403087,0.8585248342559404,1.3727598566308243,0.6596905766526019,0.6005105562279485,1.939240506329114,,,,
internal_cv_all,3,delta_mask_target,elastic_net,unweighted,0.2562687535029322,0.2761920042526359,0.797475687910221,0.6162130782154557,-0.295419329567403,0.6266542597187759,0.8307386202755473,1.304121863799283,0.6338677918424753,0.5693692071697998,1.818037974683544,,,,
internal_cv_all,3,delta_mask_target,elastic_net,sqrt_n_cells,0.2583835420283515,0.270947577503334,0.8042197621773126,0.6211711959706683,-0.3174221196478952,0.6279983457402812,0.8305863382730673,1.304121863799283,0.6358931082981716,0.5660486117091115,1.6968354430379746,,,,
internal_cv_all,3,delta_mask_target,pca20_ridge,unweighted,0.4588587019671101,0.4155442709147244,0.6389133682352177,0.4879922452139578,0.1685054259261306,0.7793631100082713,0.895615124872906,1.304121863799283,0.7023909985935303,0.6273060380316005,2.060443037974684,,,,
internal_cv_all,3,delta_mask_target,pca20_ridge,sqrt_n_cells,0.4636748065697921,0.4127478415070387,0.6411892262853773,0.4858915372459855,0.1625711816734715,0.7852564102564104,0.8980746273442991,1.304121863799283,0.7047819971870605,0.6302208860755915,2.060443037974684,,,,
internal_cv_all,3,delta_mask_target,pca50_ridge,unweighted,0.4465969440761145,0.4204064258753224,0.6391306057906673,0.4911730536186761,0.1679398952422268,0.7694375516956162,0.8953206606721752,1.304121863799283,0.6957243319268637,0.6383761290341242,2.181645569620253,,,,
internal_cv_all,3,delta_mask_target,pca50_ridge,sqrt_n_cells,0.4552790897160746,0.4154590167517946,0.641893296984187,0.4888830146869017,0.1607310608941833,0.7730217810862973,0.8944911985064588,1.304121863799283,0.7027004219409282,0.6396150683886688,2.181645569620253,,,,
internal_cv_all,3,delta_mask_target,pca100_ridge,unweighted,0.4550486224078302,0.429025823151902,0.6364173035518826,0.4850063127168885,0.1749895916994174,0.7783291976840364,0.8992406699579523,1.304121863799283,0.7005344585091421,0.6455910158900326,2.181645569620253,,,,
internal_cv_all,3,delta_mask_target,pca100_ridge,sqrt_n_cells,0.4570619540551994,0.4233550821093433,0.639267285516476,0.4854381793378013,0.1675839807977732,0.7785359801488834,0.8968021681609424,1.304121863799283,0.7027566807313643,0.6446765367076251,2.181645569620253,,,,
internal_cv_all,3,delta_mask_target,random_forest,unweighted,0.4419720055910216,0.4192767036321095,0.6383023204922758,0.489506323158748,0.1700951247690393,0.7580300523848911,0.8955580857063251,1.3727598566308243,0.7038537271448665,0.6366158710250959,2.181645569620253,,,,
internal_cv_all,3,delta_mask_target,random_forest,sqrt_n_cells,0.4458158329118423,0.4203712928710557,0.6373784730311094,0.488964308582256,0.1724957134600866,0.7586159360352909,0.8924568400574586,1.304121863799283,0.7060759493670887,0.6259870467358399,1.939240506329114,,,,
internal_cv_all,3,response_burden,mean_label,unweighted,,,0.7006830975060402,0.5486586448961676,-4.317823059740711e-05,0.5,0.7284595300261096,1.0982078853046595,0.5,0.412532637075718,1.3332278481012658,,,,
internal_cv_all,3,response_burden,ridge,unweighted,0.36070590064659,0.3137731073135885,0.6688362497856524,0.5144292157466764,0.0887971373293178,0.7222911497105046,0.8665713133054717,1.304121863799283,0.670998593530239,0.5851179576880494,1.6968354430379746,,,,
internal_cv_all,3,response_burden,ridge,sqrt_n_cells,0.3606557061911337,0.3147901363192634,0.6713539449104792,0.5198235154679585,0.0819241578949198,0.7220843672456576,0.8653961409757471,1.235483870967742,0.6709704641350211,0.5839804541623532,1.4544303797468354,,,,
internal_cv_all,3,response_burden,elastic_net,unweighted,0.3620282575560811,0.3114046452601732,0.6690679532873296,0.5153203635457076,0.0881656958829225,0.7239798731734215,0.8671584470749882,1.304121863799283,0.6697327707454288,0.5744850997219603,1.575632911392405,,,,
internal_cv_all,3,response_burden,elastic_net,sqrt_n_cells,0.3616187989556136,0.3122070088644613,0.6714206901620012,0.5203389779922332,0.0817416006923668,0.7228770333609045,0.8641878718105697,1.304121863799283,0.670576652601969,0.5763386348140086,1.6968354430379746,,,,
internal_cv_all,3,response_burden,random_forest,unweighted,0.3363421527483493,0.3072449656507625,0.6814640500332725,0.5321295856140046,0.0540648378732085,0.6979252826027019,0.859684240991606,1.304121863799283,0.6558087201125176,0.5828889972696035,1.939240506329114,,,,
internal_cv_all,3,response_burden,random_forest,sqrt_n_cells,0.3462981695897639,0.3176746364776623,0.6787800085839077,0.5326563875757374,0.0615015595011025,0.7024744968293355,0.8589668350988195,1.304121863799283,0.6610970464135021,0.5844614457629238,1.939240506329114,,,,
internal_cv_all,3,target_knockdown_only,mean_label,unweighted,,,0.7006830975060402,0.5486586448961676,-4.317823059740711e-05,0.5,0.7284595300261096,1.0982078853046595,0.5,0.412532637075718,1.3332278481012658,,,,
internal_cv_all,3,target_knockdown_only,ridge,unweighted,0.2206054730394766,0.2840110719009254,0.6718500164049297,0.5269599587330717,0.0805669020977998,0.6081127653708297,0.8277701405721465,1.304121863799283,0.6177777777777778,0.5895322651171987,2.181645569620253,,,,
internal_cv_all,3,target_knockdown_only,ridge,sqrt_n_cells,0.2206054730394766,0.2840110724417768,0.6721430791873867,0.5276166858217209,0.079764608778951,0.6081127653708297,0.8277701405721465,1.304121863799283,0.6177777777777778,0.5895322651171987,2.181645569620253,,,,
internal_cv_all,3,target_knockdown_only,elastic_net,unweighted,0.2206054730394766,0.2840110649756583,0.6718588867863635,0.5270164339005577,0.0805426235358532,0.6081127653708297,0.8277701405721465,1.304121863799283,0.6177777777777778,0.5895322651171987,2.181645569620253,,,,
internal_cv_all,3,target_knockdown_only,elastic_net,sqrt_n_cells,0.2206054730394766,0.2840110682384835,0.6721139839411322,0.5276716244966279,0.0798442760303191,0.6081127653708297,0.8277701405721465,1.304121863799283,0.6177777777777778,0.5895322651171987,2.181645569620253,,,,
internal_cv_all,3,target_knockdown_only,random_forest,unweighted,0.2815750286245269,0.2912095737787664,0.6868350457063102,0.5262276025855048,0.0390951994077878,0.6669251447477254,0.8282759170709364,1.304121863799283,0.6338818565400843,0.5522656247256754,2.060443037974684,,,,
internal_cv_all,3,target_knockdown_only,random_forest,sqrt_n_cells,0.2868068030426129,0.2971219409108846,0.6865938512507047,0.5264869925507906,0.0397699588496998,0.6657706093189965,0.8278584210560695,1.304121863799283,0.6368213783403657,0.5571261439965498,1.939240506329114,,,,
internal_cv_all,3,n_cells_only,mean_label,unweighted,,,0.7006830975060402,0.5486586448961676,-4.317823059740711e-05,0.5,0.7284595300261096,1.0982078853046595,0.5,0.412532637075718,1.3332278481012658,,,,
internal_cv_all,3,n_cells_only,ridge,unweighted,-0.0243255639245154,0.1152340340676229,0.6960511085488724,0.5458343527863391,0.013135041779082,0.4733939895230217,0.7517788998556361,1.235483870967742,0.4781434599156117,0.4745852347004174,1.6968354430379746,,,,
internal_cv_all,3,n_cells_only,ridge,sqrt_n_cells,-0.0243255639245154,0.1152340756008825,0.6968240054531244,0.5448974247294778,0.0109421903098044,0.4733939895230217,0.7517788998556361,1.235483870967742,0.4781434599156117,0.4745852347004174,1.6968354430379746,,,,
internal_cv_all,3,n_cells_only,elastic_net,unweighted,-0.0243255639245154,0.115234060214854,0.6960518653786822,0.5457682660197251,0.0131328957032679,0.4733939895230217,0.7517788998556361,1.235483870967742,0.4781434599156117,0.4745852347004174,1.6968354430379746,,,,
internal_cv_all,3,n_cells_only,elastic_net,sqrt_n_cells,-0.0243255639245154,0.1152340643564331,0.6967693483664098,0.5448815952609573,0.0110973425374018,0.4733939895230217,0.7517788998556361,1.235483870967742,0.4781434599156117,0.4745852347004174,1.6968354430379746,,,,
internal_cv_all,3,n_cells_only,random_forest,unweighted,0.0614205929291095,0.0702453748816159,0.723531614000126,0.5648953812205121,-0.066327214199964,0.5326199338296113,0.7671257998328089,1.1668458781362008,0.5405344585091421,0.4582669190114223,1.2120253164556962,,,,
internal_cv_all,3,n_cells_only,random_forest,sqrt_n_cells,0.0617435539865507,0.0712790974764496,0.7232890667442324,0.5646653726184683,-0.0656124109100315,0.5331713537358699,0.7676996689727289,1.1668458781362008,0.5410970464135021,0.458938325405934,1.2120253164556962,,,,
internal_cv_all,4,delta_all,mean_label,unweighted,,,0.7458736466421517,0.5612755124631078,-0.0006291938526217,0.5,0.7571801566579635,0.9244827586206896,0.5,0.422976501305483,0.7092592592592593,,,,
internal_cv_all,4,delta_all,ridge,unweighted,0.3168669176247044,0.320818824357129,0.7796129043036322,0.5823215653280321,-0.0932026653136397,0.6997404523544679,0.875799915750706,1.320689655172414,0.6431763588626335,0.5672241774205092,1.654938271604938,,,,
internal_cv_all,4,delta_all,ridge,sqrt_n_cells,0.3161627000943229,0.3198357656420793,0.780635245180627,0.5832990530228447,-0.0960716752067927,0.6994067482387839,0.8758962471441503,1.320689655172414,0.642757387855427,0.5671346261714711,1.654938271604938,,,,
internal_cv_all,4,delta_all,elastic_net,unweighted,0.2495939588943721,0.2702629358331748,0.8401710708351495,0.6371284703169062,-0.2696326757501963,0.628587319243604,0.8468098975737207,1.254655172413793,0.6156359979889391,0.5417047517938008,1.5367283950617283,,,,
internal_cv_all,4,delta_all,elastic_net,sqrt_n_cells,0.237569930488155,0.2516436434838205,0.8608652006346025,0.6541313764906073,-0.3329472056744615,0.6255469039673711,0.841049950516985,1.1886206896551723,0.6080386570582648,0.5208281423470676,1.4185185185185183,,,,
internal_cv_all,4,delta_all,pca20_ridge,unweighted,0.4424414839446093,0.431618899911503,0.6728021108608941,0.4979007579602043,0.1858258029731355,0.7367445309603263,0.8910608089173133,1.1886206896551723,0.7171387073347858,0.6363364296523925,1.8913580246913584,,,,
internal_cv_all,4,delta_all,pca20_ridge,sqrt_n_cells,0.4456212492994136,0.4397996515691397,0.669742836565291,0.4977507335361817,0.1932131737316368,0.7389692250648869,0.8939372386466563,1.1886206896551723,0.7171387073347857,0.6412155038606969,1.8913580246913584,,,,
internal_cv_all,4,delta_all,pca50_ridge,unweighted,0.4307848362336473,0.4288572121923853,0.6740662100728547,0.4961740974620758,0.1827634944536352,0.7248424175009269,0.8845737127804953,1.1886206896551723,0.7114965644377409,0.6402434721664784,1.8913580246913584,,,,
internal_cv_all,4,delta_all,pca50_ridge,sqrt_n_cells,0.4339968541960002,0.4383175891142722,0.670618739549782,0.4933187540729382,0.1911015301367157,0.7274378939562478,0.8846819932620158,1.1886206896551723,0.7112172504329367,0.6451028823844078,1.8913580246913584,,,,
internal_cv_all,4,delta_all,pca100_ridge,unweighted,0.4315843164326822,0.4331927284181905,0.6727383028053963,0.4943211032852759,0.1859802270096213,0.7291064145346682,0.8843759970719087,1.1886206896551723,0.7116641528406236,0.6426711850915467,1.8913580246913584,,,,
internal_cv_all,4,delta_all,pca100_ridge,sqrt_n_cells,0.4290513119762689,0.4409620305025271,0.6697538229754714,0.4945770739538196,0.1931867045759633,0.7274749721913236,0.8834670023271045,1.1886206896551723,0.7106027596223676,0.6486934406296793,2.009567901234568,,,,
internal_cv_all,4,delta_all,random_forest,unweighted,0.4267981149098466,0.4351822876366329,0.6715961272298373,0.5024935976154083,0.1887419672904231,0.7198368557656656,0.879477448004013,1.254655172413793,0.6991788168258757,0.6278955681723495,1.8913580246913584,,,,
internal_cv_all,4,delta_all,random_forest,sqrt_n_cells,0.4158681120391508,0.426176011978935,0.6747119630190564,0.5041246527170877,0.1811969253054171,0.7159436410826845,0.877487354475388,1.254655172413793,0.6967767163845595,0.6174837318071884,1.773148148148148,,,,
internal_cv_all,4,delta_mask_target,mean_label,unweighted,,,0.7458736466421517,0.5612755124631078,-0.0006291938526217,0.5,0.7571801566579635,0.9244827586206896,0.5,0.422976501305483,0.7092592592592593,,,,
internal_cv_all,4,delta_mask_target,ridge,unweighted,0.3108677190272442,0.3156929221868725,0.7854377389467925,0.5868326196122997,-0.1095992969575865,0.6980348535409715,0.8762806225962705,1.320689655172414,0.6391821685939333,0.5649660298930811,1.654938271604938,,,,
internal_cv_all,4,delta_mask_target,ridge,sqrt_n_cells,0.310358298702719,0.3146707986698822,0.7865049845769159,0.5877835762370305,-0.1126167724171227,0.6978123841305154,0.8762424765562835,1.320689655172414,0.6389028545891291,0.5645032825127926,1.654938271604938,,,,
internal_cv_all,4,delta_mask_target,elastic_net,unweighted,0.2375287069566525,0.2519505692595572,0.8571239165409024,0.6463532506293124,-0.3213865161003801,0.6206154987022618,0.843787202905296,1.320689655172414,0.61236802413273,0.5264919467272053,1.5367283950617283,,,,
internal_cv_all,4,delta_mask_target,elastic_net,sqrt_n_cells,0.22915285429169,0.2369598636014871,0.8765382666732666,0.6650834540437114,-0.3819247821250922,0.6217278457545421,0.8377906066951947,1.1225862068965518,0.604854477403497,0.5111303230237412,1.182098765432099,,,,
internal_cv_all,4,delta_mask_target,pca20_ridge,unweighted,0.4422035408664033,0.4313113064312825,0.6729120975581641,0.49802601330837,0.1855595860604083,0.7368186874304784,0.8909985611595678,1.1886206896551723,0.7170549131333445,0.6362718778732586,1.8913580246913584,,,,
internal_cv_all,4,delta_mask_target,pca20_ridge,sqrt_n_cells,0.4448694004347054,0.4395052274491951,0.6698503436021085,0.4978509210071383,0.192954142301463,0.7384501297738227,0.8937346533092814,1.1886206896551723,0.7167755991285403,0.6409484052170281,1.8913580246913584,,,,
internal_cv_all,4,delta_mask_target,pca50_ridge,unweighted,0.4301750269982092,0.4286531390397438,0.6741413526480065,0.4961178614912973,0.1825812788864906,0.7245087133852428,0.8843058326805034,1.1886206896551723,0.7109937992290933,0.6397171366892747,1.8913580246913584,,,,
internal_cv_all,4,delta_mask_target,pca50_ridge,sqrt_n_cells,0.4334308316131942,0.438314182410728,0.6706221727836483,0.493248692314583,0.1910932478011168,0.7270300333704116,0.8845380763122626,1.1886206896551723,0.7108541422266913,0.6449281761500405,1.8913580246913584,,,,
internal_cv_all,4,delta_mask_target,pca100_ridge,unweighted,0.4304300575506131,0.4329516366548775,0.6728468563266936,0.4943020386696129,0.1857175042192254,0.728216536892844,0.8839709047281745,1.1886206896551723,0.7111893190324563,0.6429439465989207,1.8913580246913584,,,,
internal_cv_all,4,delta_mask_target,pca100_ridge,sqrt_n_cells,0.4288930392465108,0.4405292337776595,0.6699376568301256,0.4947230258087844,0.1927437359855418,0.7269187986651835,0.8832613305592083,1.1886206896551723,0.7102675828166025,0.6494833551024066,2.009567901234568,,,,
internal_cv_all,4,delta_mask_target,random_forest,unweighted,0.4284237744863505,0.4361284683831317,0.6712757106566615,0.5021831495871557,0.1895158803605852,0.7210604375231738,0.879410449688877,1.254655172413793,0.6999608960393273,0.6266662831613322,2.009567901234568,,,,
